UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U114593,1,1,666,pr100097,Windows,pr100097,1,0
U114594,1,6,53,Pr100086,Windows,Pr101163,2,2
U114595,1,1,132,Pr100102,Android,Pr100102,1,1
U114596,1,1,NULL,Product101,"Mac OS X",Product101,0,0
U114597,1,1,894,Pr100017,Windows,Pr100017,1,0
U114598,1,1,833,Pr100017,Windows,Pr100017,1,0
U114599,2,6,208,Pr100430,Windows,Pr100430,4,0
U114601,2,4,77,pr100697,Windows,pr100697,2,2
U114602,1,3,80,Pr100272,Windows,Pr100272,2,5
U114603,1,1,66,Pr100236,Windows,Pr100236,1,0
U114604,1,1,239,Product101,Android,Product101,0,0
U114605,1,1,97,Product101,Windows,Product101,0,4
U114606,1,2,214,pr100017,Windows,pr100017,1,1
U114608,1,1,44,Product101,Windows,Product101,0,1
U114609,1,2,350,Pr100017,Windows,Pr100017,2,2
U114610,1,4,247,pr100017,Linux,pr100044,4,4
U114611,1,7,467,Pr100458,windows,Pr100458,1,15
U114612,1,3,129,Pr100060,Windows,Pr100060,2,2
U114613,0,3,1104,Pr100438,Windows,Product101,0,0
U114614,1,2,206,pr100102,iOS,pr100102,1,1
U114616,1,3,61,Product101,Windows,Product101,0,0
U114617,1,1,180,Pr100017,Android,Pr100017,1,1
U114618,1,1,377,pr100115,Android,pr100115,1,0
U114619,1,8,78,Pr100302,windows,Pr100302,1,4
U114620,1,21,126,Pr100044,Windows,Pr100732,5,101
U114621,1,6,2256,Pr100014,Windows,Pr100014,3,0
U114622,1,5,120,Pr100017,Android,pr100144,5,6
U114623,2,14,61,Pr100044,windows,Pr100044,10,15
U114624,1,2,60,Pr100017,Android,Pr100017,2,0
U114625,1,6,167,pr100017,Windows,pr100017,7,13
U114627,1,2,153,Pr100010,Android,Pr100010,2,0
U114628,0,1,729,Product101,Linux,Product101,0,0
U114629,2,17,76,Pr100017,Windows,Pr100017,35,134
U114630,2,2,554,Pr100564,windows,Product101,3,1
U114631,1,1,2256,Pr100615,Android,Pr100615,1,1
U114632,1,2,837,Product101,Android,Product101,1,1
U114633,2,8,67,pr100027,Windows,pr100169,3,4
U114634,1,1,53,pr100515,Windows,pr100515,1,0
U114635,1,1,383,Product101,Windows,Product101,0,3
U114636,0,4,75,Pr100086,Android,Product101,0,0
U114637,0,0,449,Product101,Windows,Product101,0,0
U114638,1,4,100,Pr100096,Android,Pr100096,1,0
U114639,1,1,235,Pr100010,Android,Pr100010,2,0
U114640,1,1,304,Pr101513,Android,Pr101513,1,0
U114641,1,6,440,Pr100123,Windows,Pr100123,9,11
U114642,2,5,123,pr100402,Windows,Product101,3,17
U114643,1,5,1080,pr100592,Windows,Product101,4,0
U114644,1,1,319,Pr100017,Android,Pr100017,1,0
U114645,0,0,186,Product101,Android,Product101,0,0
U114646,0,3,73,pr100072,Windows,pr100072,0,0
U114647,2,2,196,Pr100152,Android,Pr100152,3,1
U114648,1,1,68,Pr102322,Windows,Pr102322,2,0
U114649,1,12,821,pr100059,Windows,Pr100753,7,0
U114650,2,12,272,Pr100086,Android,Pr100086,3,1
U114651,2,8,977,pr100209,Windows,pr100209,2,46
U114652,0,0,334,Pr101003,Windows,Pr101003,0,0
U114653,1,2,108,Product101,Windows,Product101,0,2
U114654,2,3,73,pr100030,Windows,pr100030,2,1
U114655,0,0,86,Product101,Android,Product101,0,0
U114656,1,1,211,pr100200,Windows,pr100200,2,0
U114657,1,2,398,Product101,Windows,Product101,0,2
U114658,1,1,1974,pr102642,Windows,pr102642,1,0
U114659,1,1,158,Product101,Android,Product101,0,1
U114660,1,1,2112,Pr100113,Linux,Pr100113,1,0
U114661,1,1,62,Product101,Windows,Product101,1,0
U114662,1,1,108,Pr100010,android,Pr100010,1,0
U114663,1,1,114,Product101,"Mac OS X",Product101,1,0
U114664,1,10,172,Pr100166,Linux,Pr100166,1,0
U114665,1,1,937,Pr100044,Windows,Pr100044,1,0
U114666,1,3,47,Pr100534,Windows,Pr100534,2,3
U114667,0,3,216,Pr100106,Windows,Pr100106,0,0
U114668,1,3,336,Pr100206,Windows,Pr100446,2,1
U114669,1,4,443,pr100017,Windows,pr100017,1,25
U114670,1,2,767,Pr100102,Windows,Pr100102,1,11
U114671,1,2,2058,Pr100200,Windows,Pr100200,1,0
U114672,1,2,914,Pr100102,Windows,Pr100102,1,2
U114673,1,2,87,pr100028,Linux,pr100028,0,1
U114674,1,4,392,Pr100017,Windows,Pr100017,6,7
U114675,1,1,47,Pr100010,Android,Pr100010,1,0
U114676,1,1,114,Product101,"Mac OS X",Product101,0,1
U114677,1,2,285,Pr100254,Windows,Pr100254,1,4
U114678,1,1,117,pr100269,Windows,pr100269,1,1
U114679,2,4,202,Pr100017,Windows,Pr100187,3,6
U114680,1,2,418,Product101,Windows,Product101,1,2
U114681,1,2,188,pr100051,Windows,pr100051,1,0
U114682,2,1,376,Product101,Windows,Product101,0,6
U114683,1,2,60,pr100450,Windows,Product101,1,37
U114684,2,1,130,Pr100102,"Mac OS X",Pr100102,1,1
U114685,1,2,1207,pr100166,Android,pr100166,2,1
U114686,0,0,339,Product101,Android,Product101,0,0
U114687,1,1,818,Pr100312,Android,Pr100312,1,0
U114688,1,1,392,Product101,Windows,Product101,0,2
U114689,0,2,904,pr100022,Windows,pr100022,0,0
U114690,1,2,469,Product101,Android,Product101,0,0
U114691,0,0,256,Product101,Android,Product101,0,0
U114692,0,0,58,Pr101032,Android,Pr101032,0,0
U114693,1,1,59,pr100017,Windows,pr100017,2,1
U114694,1,3,848,Pr100017,Windows,Pr100017,2,4
U114695,1,2,379,pr100806,Windows,pr100806,1,53
U114696,1,2,2112,pr100788,Android,pr100788,1,0
U114697,1,1,161,Product101,Android,Product101,0,0
U114698,1,1,239,Pr100851,Windows,Pr100851,1,1
U114699,2,5,1487,Pr100017,Windows,Pr100166,0,9
U114700,1,2,NULL,pr100115,Android,pr100115,3,0
U114701,1,1,491,pr100500,Windows,pr100500,1,1
U114702,1,1,810,Pr101206,Linux,Pr101206,1,2
U114703,1,1,71,pr100366,Windows,pr100366,1,2
U114704,2,3,292,Pr100206,Windows,Pr100206,2,6
U114705,1,1,543,Pr100820,Windows,Pr100820,1,4
U114706,1,1,104,Pr100048,Linux,Pr100048,1,0
U114707,1,2,63,Pr100180,Windows,Pr100180,2,1
U114708,1,3,287,pr100017,Android,pr100017,2,1
U114709,1,3,72,Pr100044,Windows,Pr100102,2,3
U114710,1,9,102,Pr100515,Windows,Pr100515,1,0
U114711,3,4,523,Pr100102,Android,Pr100102,2,23
U114712,2,7,316,Pr100047,Windows,pr100417,6,59
U114713,0,0,68,pr100812,android,pr100812,0,0
U114714,1,2,1713,Product101,Windows,Product101,0,3
U114715,0,1,604,pr101517,Windows,pr101517,0,0
U114716,1,1,1025,Pr100010,Android,Pr100010,1,0
U114717,1,3,649,Pr100246,Windows,Pr100246,0,55
U114718,1,2,852,Pr100662,Windows,Pr100662,2,3
U114719,1,1,680,Product101,Windows,Product101,0,1
U114720,0,1,75,Product101,Android,Product101,0,0
U114721,2,4,2316,Pr100263,Windows,Pr100446,4,1
U114722,1,5,234,Pr100909,Windows,Pr100909,1,9
U114723,1,1,763,Pr101347,Windows,Pr101347,1,1
U114724,1,1,318,Pr100332,iOS,Pr100332,2,0
U114725,1,5,87,Pr100044,Windows,Pr106739,4,3
U114726,1,6,367,pr100072,Windows,pr100072,8,6
U114727,2,4,516,pr102648,Android,pr102648,1,2
U114728,2,3,58,Pr100083,Windows,Pr100083,2,2
U114729,2,7,1633,Pr100044,Windows,Pr100044,3,20
U114730,2,3,101,Pr100017,Windows,Pr100017,3,2
U114731,1,2,NULL,Pr100486,Windows,Pr100486,1,0
U114732,1,1,82,Pr100515,Windows,Pr100515,1,0
U114733,1,2,143,Pr100431,Windows,Pr100431,1,0
U114734,1,1,851,Pr100152,Windows,Pr100152,0,1
U114735,1,2,1071,Pr106717,Windows,Pr106717,1,0
U114736,1,3,831,pr100240,windows,pr100390,2,5
U114737,1,2,308,pr101182,Android,pr101182,1,1
U114738,1,2,177,pr100070,Android,Product101,2,0
U114739,1,3,317,Pr102063,Windows,Pr102063,1,12
U114741,1,3,46,pr100028,Windows,pr100028,1,4
U114742,2,2,197,Pr106725,Windows,Pr106725,4,0
U114743,1,7,NULL,Pr100320,Windows,Pr100320,1,1
U114744,1,2,108,pr100181,Windows,pr100181,0,1
U114745,1,6,88,pr100017,Android,Pr100028,11,2
U114746,1,1,69,pr100773,"Mac OS X",pr100773,1,0
U114747,1,1,750,Pr100147,Windows,Pr100147,1,2
U114748,2,2,565,Pr101031,Android,Product101,2,0
U114749,1,1,122,Pr100027,"Mac OS X",Pr100027,1,0
U114750,1,1,43,Pr100142,Android,Pr100142,1,0
U114751,1,2,1019,Pr101587,Windows,Pr101587,1,5
U114752,1,1,703,Product101,Windows,Product101,1,0
U114753,1,1,568,Pr100859,Windows,Pr100859,1,0
U114754,1,4,47,Pr100279,Windows,Pr100279,1,3
U114755,1,1,44,Pr100102,Android,Pr100102,2,0
U114756,1,1,222,Pr100024,Windows,Pr100024,1,2
U114758,1,2,157,Pr100672,Windows,Pr100672,1,2
U114759,1,11,75,Pr100072,Windows,Pr101045,8,4
U114760,1,1,345,pr100369,Android,pr100369,1,1
U114761,1,7,550,Pr100063,Android,pr100172,7,0
U114762,1,2,1572,pr100133,"mac os x",pr100133,0,2
U114763,0,7,170,Pr100083,Windows,Pr100083,0,0
U114764,2,2,266,Pr100775,Android,Pr100775,5,0
U114765,2,9,289,pr100000,Windows,pr100000,3,5
U114766,1,1,59,pr100113,Windows,pr100113,1,0
U114767,1,2,54,Pr100030,Windows,Pr100030,1,2
U114768,1,1,61,Pr100654,Android,Pr100654,1,1
U114769,1,1,48,pr100649,Android,pr100649,1,1
U114770,1,3,133,Pr100458,Android,Pr100458,1,4
U114771,1,5,924,Pr100017,Ubuntu,Pr100486,7,10
U114772,1,1,368,Pr100023,Android,Pr100023,0,0
U114773,1,1,273,Product101,Android,Product101,0,0
U114774,0,1,284,Pr100498,Windows,Pr100498,0,0
U114775,2,2,270,pr100520,Ubuntu,pr100520,3,4
U114776,1,4,235,Pr102284,Ubuntu,Pr102284,1,0
U114777,1,1,792,Product101,Windows,Product101,0,1
U114779,1,1,88,Pr100498,"Mac OS X",Pr100498,2,2
U114780,1,2,664,Pr101111,Android,Pr101111,0,1
U114781,1,4,168,Pr100010,Windows,Pr100010,1,0
U114782,0,1,NULL,Product101,Windows,Product101,0,0
U114783,1,2,417,pr100041,Windows,pr100041,1,9
U114784,1,1,185,Product101,Windows,Product101,0,2
U114785,1,2,583,Product101,Android,Product101,0,0
U114786,1,2,409,Product101,Windows,Product101,0,1
U114787,1,1,63,Pr100106,Windows,Pr100106,2,0
U114788,1,1,71,Pr102519,android,Pr102519,1,3
U114789,2,3,NULL,Pr100166,Windows,Pr100166,4,1
U114790,1,1,1267,Pr100918,Windows,Pr100918,1,7
U114791,2,4,893,Pr100617,Windows,Pr100617,2,7
U114792,1,3,124,pr101086,Android,pr101086,1,0
U114793,1,2,1179,Product101,Windows,Product101,0,3
U114794,0,1,943,pr100504,Windows,pr100504,0,0
U114795,2,3,757,Pr100263,Windows,Pr100263,3,6
U114796,2,3,46,Pr100051,Windows,Pr100051,4,0
U114797,2,2,152,pr101463,Android,pr101463,2,0
U114798,2,3,252,pr103382,Windows,pr103382,2,0
U114799,2,9,45,Pr100308,Linux,Pr100308,6,4
U114800,2,6,399,Pr100017,Fedora,pr100166,4,7
U114801,1,1,268,Pr101744,"Mac OS X",Pr101744,1,2
U114802,1,2,340,Pr100017,"Mac OS X",Pr100017,2,4
U114803,1,1,399,Pr100086,Windows,Pr100086,1,0
U114804,1,3,405,pr100051,windows,Pr100166,2,12
U114805,1,1,117,Pr100115,Android,Pr100115,1,0
U114806,1,1,80,Product101,Windows,Product101,0,3
U114807,2,2,517,pr100166,windows,pr100166,2,0
U114808,1,3,314,Pr100017,iOS,Pr100017,0,0
U114809,1,1,1041,Pr100080,Android,Pr100080,1,1
U114810,2,5,107,pr100052,Windows,pr100052,2,7
U114811,1,2,852,Pr100333,Windows,Pr100333,1,2
U114812,1,3,664,Pr102152,Android,Pr102152,0,1
U114813,1,6,227,pr101576,Windows,Product101,1,2
U114814,1,1,411,Product101,Windows,Product101,0,0
U114815,2,6,382,Pr100453,Android,Pr100453,4,24
U114816,1,1,169,Pr100115,Android,Pr100115,1,0
U114817,1,4,648,Pr100307,Windows,Pr100307,0,1
U114818,3,11,477,Pr100885,Windows,Pr100885,3,9
U114819,1,1,213,pr100017,android,pr100017,2,1
U114821,1,3,187,pr100017,Windows,pr100017,0,3
U114822,1,3,634,Pr100044,Windows,Pr100044,4,1
U114823,2,4,136,pr100296,Windows,pr100296,1,5
U114824,1,1,801,pr100958,Windows,pr100958,0,3
U114825,1,1,160,Pr100589,Windows,Pr100589,1,0
U114826,1,4,1217,Pr100044,Windows,Pr100044,1,0
U114827,2,4,50,pr100115,Android,pr100115,5,0
U114828,1,1,481,Product101,Windows,Product101,0,2
U114829,1,2,45,Pr100086,Windows,pr101470,3,1
U114830,1,2,174,pr101333,Windows,pr101333,1,2
U114831,1,1,655,Product101,Windows,Product101,1,0
U114832,1,2,384,Pr100017,Windows,Pr100017,1,1
U114833,1,4,542,Pr101925,Linux,pr102287,2,3
U114834,0,0,111,Product101,Windows,Product101,0,0
U114835,2,8,698,Pr100913,Windows,Pr100913,0,3
U114836,1,4,181,Pr101425,Windows,Pr101425,0,8
U114837,2,5,74,pr100017,Android,pr100017,7,6
U114838,1,1,215,pr101637,Android,pr101637,2,0
U114839,1,1,192,Pr100495,Windows,Pr100495,1,3
U114840,1,1,750,Pr100535,Windows,Pr100535,1,2
U114841,0,2,110,Pr100044,Windows,Pr100578,0,0
U114842,1,2,816,Pr100017,Android,Pr100017,1,2
U114843,1,1,85,Product101,Android,Product101,0,0
U114844,1,1,174,pr100115,Android,pr100115,1,0
U114845,2,3,104,pr100189,Windows,pr100189,3,5
U114846,1,2,389,Pr100850,Windows,Pr100850,1,2
U114847,1,3,48,Pr100773,"Mac OS X",Pr100773,1,5
U114848,2,2,239,Pr100209,Android,Pr100209,1,0
U114849,1,1,1892,Product101,Windows,Product101,0,0
U114851,2,7,92,pr100761,Windows,Product101,2,9
U114852,1,1,179,pr100200,Windows,pr100200,1,0
U114853,2,3,894,pr103201,Windows,pr103201,2,64
U114854,2,3,72,Pr100876,"Mac OS X",Pr100876,3,5
U114856,3,5,688,Pr100119,Windows,Pr100119,2,3
U114857,1,3,73,Pr100017,Windows,Pr100017,3,5
U114858,1,4,1942,Pr102275,"Mac OS X",Pr102275,2,0
U114859,1,2,87,Product101,Windows,Product101,1,0
U114860,2,3,55,Product101,ubuntu,Product101,1,3
U114861,1,2,285,Pr100017,Windows,Pr100017,1,0
U114862,1,1,58,pr100859,Android,pr100859,1,0
U114863,1,6,361,Pr100287,Linux,Pr100287,5,2
U114864,1,2,487,pr100432,Windows,pr100432,0,1
U114865,0,2,113,Product101,Windows,Product101,0,0
U114866,2,2,448,pr100073,Android,pr100073,1,0
U114867,1,1,110,Product101,Windows,Product101,1,0
U114868,1,1,162,Pr100010,Android,Pr100010,1,0
U114869,0,0,110,Product101,Android,Product101,0,0
U114870,2,10,100,Pr100070,Android,Product101,19,6
U114871,3,8,54,Pr100880,Windows,Pr100908,4,5
U114872,1,1,226,Pr100092,Linux,Pr100092,1,3
U114873,1,3,62,Pr100322,windows,Pr102746,2,2
U114875,1,1,1109,pr100036,Windows,pr100036,1,0
U114877,2,2,62,Pr100020,Windows,Pr100020,1,9
U114878,2,5,231,Pr100113,Windows,Pr100113,4,25
U114879,1,1,518,Pr101124,Android,Pr101124,1,0
U114880,1,2,872,Product101,Windows,Product101,0,2
U114881,1,1,56,Product101,iOS,Product101,0,0
U114882,1,1,1686,Product101,Windows,Product101,0,1
U114883,1,2,112,Pr100724,Windows,Pr100724,0,1
U114884,1,1,46,Pr100028,Android,Pr100028,1,0
U114886,3,3,711,Pr100621,Windows,Pr100621,3,4
U114887,1,3,148,pr100017,Windows,Product101,1,0
U114888,1,5,346,Pr100166,Ubuntu,Pr100166,0,4
U114889,1,5,485,Pr101882,Windows,Pr101882,1,0
U114890,2,6,76,Pr100166,Windows,Product101,4,13
U114891,1,2,173,Pr100661,Windows,Pr100661,1,0
U114893,1,1,168,Product101,Android,Product101,0,0
U114894,1,1,2256,pr100036,"Mac OS X",pr100036,2,0
U114895,1,3,710,Pr100102,Windows,Pr100102,1,0
U114896,1,5,152,pr100510,Windows,pr100510,1,2
U114897,3,14,873,Pr100203,Windows,Pr100203,19,19
U114898,3,2,114,pr100614,Windows,pr100614,10,15
U114901,1,2,1230,Product101,Windows,Product101,0,46
U114902,1,1,1543,Product101,Windows,Product101,0,1
U114903,1,1,1051,Pr100366,Windows,Pr100366,1,0
U114904,1,3,58,Pr100515,"Mac OS X",Pr100515,2,0
U114905,1,1,80,Product101,Windows,Product101,0,1
U114906,1,1,1456,Pr100010,Android,Pr100010,1,0
U114907,2,4,80,pr100268,Windows,pr100268,2,3
U114908,1,5,1042,pr101013,windows,pr101013,1,2
U114909,1,3,1884,pr100010,Android,Pr100095,3,7
U114910,0,1,142,pr106777,Windows,pr106777,0,0
U114911,1,1,340,Pr100017,Windows,Pr100017,2,0
U114912,1,3,1079,pr100189,Windows,pr100189,1,0
U114913,1,3,1041,Product101,Windows,Product101,2,7
U114914,2,2,1378,Pr102116,Windows,Pr102116,2,6
U114915,1,1,1014,pr100019,Windows,pr100019,2,0
U114916,1,2,126,Pr101094,Windows,Pr101094,2,0
U114917,1,2,163,Pr100872,"Mac OS X",Pr100872,2,1
U114918,2,8,642,Pr100017,Android,Pr100017,5,3
U114919,1,3,731,pr100017,Windows,Pr100551,2,2
U114920,3,10,342,pr101013,Windows,pr101013,3,13
U114921,1,5,291,Pr100017,Android,Pr100017,6,16
U114922,1,3,725,Pr100043,Windows,Pr100177,4,1
U114923,1,1,2078,Pr100102,Windows,Pr100102,1,2
U114924,1,1,82,Pr100662,Windows,Pr100662,2,0
U114925,1,3,58,Pr100097,Android,Pr100209,0,2
U114926,1,1,1911,Pr100406,Windows,Pr100406,1,0
U114927,1,2,821,Pr100802,Windows,Pr100802,1,1
U114928,2,8,128,pr100892,Windows,pr100892,4,3
U114929,2,3,97,pr100859,Android,pr100859,3,6
U114930,1,1,111,Product101,Windows,Product101,0,1
U114931,1,4,1080,Pr100312,"mac os x",Pr100312,1,12
U114932,0,0,49,Product101,Windows,Product101,0,0
U114933,1,3,43,Pr100166,Windows,Pr100166,1,4
U114934,1,1,863,Pr100053,Windows,Pr100053,1,0
U114935,1,4,859,pr100390,"Mac OS X",pr100390,1,3
U114936,1,4,333,Pr100017,Android,Pr100017,5,7
U114937,1,1,82,Pr100522,"Mac OS X",Pr100522,2,0
U114938,3,12,60,pr101042,Windows,pr101367,36,199
U114939,2,10,608,pr100257,Windows,pr100257,4,3
U114940,0,1,81,Product101,Android,Product101,0,0
U114941,2,3,56,Pr100017,Android,Pr100017,2,13
U114942,1,1,89,Pr100412,Android,Pr100412,1,0
U114943,1,1,47,Pr100359,Windows,Pr100359,1,1
U114944,1,4,79,pr100017,android,Pr100040,6,12
U114945,1,2,44,Pr100060,Windows,Pr100060,2,5
U114946,1,1,71,Pr100355,Windows,Pr100355,1,1
U114947,1,1,657,Product101,Windows,Product101,0,2
U114948,1,1,368,pr100453,Windows,pr100453,1,2
U114949,2,2,111,Pr100279,"Mac OS X",Pr100279,2,5
U114950,2,6,377,Pr100833,Windows,Pr100833,2,1
U114951,1,3,346,Pr100017,android,Pr100017,1,2
U114952,1,2,95,Pr100200,"Mac OS X",Pr100200,1,2
U114953,1,2,313,Pr100013,Windows,Pr100013,0,0
U114954,1,3,455,pr100348,Windows,pr100348,1,0
U114955,1,2,95,Pr100908,Android,Pr100908,1,0
U114956,1,3,1153,Pr100017,Windows,Pr100017,1,2
U114957,1,1,115,Pr100195,Windows,Pr100195,2,7
U114958,0,0,699,Pr100021,"Mac OS X",Pr100021,0,0
U114959,1,2,111,Pr100219,Windows,pr100910,2,0
U114960,1,1,44,pr100017,Android,pr100017,1,0
U114961,2,2,84,pr100403,Windows,pr100403,1,1
U114962,1,9,1573,pr100333,iOS,pr100333,1,8
U114963,1,1,69,pr100128,Android,pr100128,1,0
U114964,1,1,59,Pr101368,windows,Pr101368,1,1
U114965,1,1,71,pr100312,Windows,pr100312,1,3
U114966,0,1,227,pr100083,Windows,pr100083,0,0
U114967,1,1,304,Product101,Ubuntu,Product101,0,2
U114968,2,2,75,Pr100602,Windows,Pr100602,4,1
U114969,2,4,62,Pr100041,Android,Pr100041,2,0
U114970,1,2,341,Pr101148,Windows,Pr101148,0,1
U114971,1,1,126,Product101,Windows,Product101,0,2
U114972,2,3,52,Pr100051,Windows,Product101,5,9
U114973,1,2,303,Pr100017,Android,Pr100017,1,4
U114974,1,1,613,Pr100453,Windows,Pr100453,0,1
U114975,1,1,76,Pr100156,Android,Pr100156,1,0
U114976,2,1,279,Pr100318,Windows,Pr100318,1,4
U114978,1,3,866,Pr100188,Windows,Pr100188,0,4
U114979,1,1,890,Pr101083,Android,Pr101083,2,0
U114980,2,4,392,Pr100152,Windows,Product101,3,8
U114981,2,3,402,Pr100017,Android,pr100166,4,3
U114982,1,3,390,Pr100959,Android,Pr100959,0,0
U114983,1,4,585,Pr100102,Android,Pr100102,1,2
U114984,1,3,355,pr100083,Windows,pr100083,0,5
U114985,1,1,64,Pr100115,Android,Pr100115,1,0
U114986,2,4,422,Pr100602,"Mac OS X",Product101,3,0
U114987,1,1,384,pr100017,Windows,pr100017,1,1
U114988,1,1,145,pr100329,Windows,pr100329,1,0
U114989,2,2,172,Pr100945,Android,Pr100945,3,0
U114990,1,4,804,pr100119,Windows,Product101,1,6
U114991,1,3,103,Pr100017,Android,Pr100017,3,1
U114992,2,4,122,pr101330,android,pr101330,3,7
U114993,1,2,1011,Product101,Windows,Product101,0,1
U114994,0,0,794,Pr101381,Android,Pr101381,0,0
U114995,1,3,145,Pr100017,Windows,Pr100017,2,4
U114996,1,5,726,pr101330,"Mac OS X",pr101330,2,11
U114997,1,2,723,Pr100040,Windows,Pr101575,4,3
U114998,1,2,136,Product101,Windows,Product101,0,2
U114999,2,1,55,Product101,Windows,Product101,0,0
U115000,1,2,670,Pr100251,Android,Pr100251,2,2
U115001,1,3,93,Pr100017,Windows,Pr100017,3,2
U115002,1,2,93,Pr100859,Android,Pr100859,3,0
U115003,1,2,65,Pr100859,Android,Product101,2,0
U115004,1,1,60,Pr100017,Windows,Pr100017,1,0
U115005,1,3,160,pr100454,Windows,pr100454,0,2
U115006,1,3,46,pr100302,Windows,pr100302,2,1
U115007,0,3,418,Pr101030,Android,Pr101030,0,0
U115008,1,4,93,Pr100017,android,Pr100017,4,4
U115009,1,2,50,Pr100788,Android,Pr100788,1,0
U115010,1,2,83,Pr100102,Windows,Pr100102,0,1
U115011,1,2,870,pr100086,Android,pr100086,2,2
U115012,1,1,103,Pr100251,Android,Pr100251,1,0
U115013,0,0,46,Product101,"mac os x",Product101,0,0
U115014,1,2,158,Product101,Windows,Product101,1,1
U115015,1,4,780,Pr100997,Windows,Pr100997,3,7
U115016,2,5,103,pr100507,Windows,pr100507,2,32
U115017,2,3,132,Pr100145,Windows,Pr100145,3,7
U115018,1,1,285,Pr100118,Windows,Pr100118,0,1
U115019,1,1,124,pr100017,Android,pr100017,1,3
U115020,1,2,141,Pr100137,"Mac OS X",Pr100137,1,0
U115021,0,5,95,Pr100017,Windows,pr100223,0,0
U115022,2,9,379,Pr100001,Windows,Pr100859,5,5
U115023,1,1,56,Pr100121,Windows,Pr100121,1,0
U115024,1,1,73,Pr100017,Windows,pr104368,0,2
U115025,2,3,1769,pr100343,Windows,pr100343,1,5
U115026,1,3,806,Pr100287,Windows,Pr100287,12,37
U115028,1,3,1007,Pr100058,Linux,Pr100058,2,3
U115029,1,1,146,Pr100021,"mac os x",Pr100021,1,0
U115030,1,3,525,Product101,windows,Product101,0,14
U115031,1,1,121,pr100166,Android,pr100166,1,0
U115032,1,1,158,Pr100901,Windows,Pr100901,1,2
U115033,2,7,744,pr100102,Windows,pr100102,2,2
U115034,1,1,1528,Product101,Windows,Product101,0,0
U115035,2,4,378,Pr100055,Windows,Pr101049,7,17
U115036,1,4,521,pr100723,Windows,Product101,1,0
U115037,1,1,257,Pr100017,Android,Pr100017,1,0
U115038,2,2,488,pr100017,Android,pr100017,2,2
U115039,1,3,1104,pr100166,Windows,pr100166,2,2
U115040,2,4,60,Pr100332,Windows,Pr100332,6,1
U115041,1,2,1102,pr100504,Windows,pr100504,1,76
U115042,1,1,1704,Pr100630,windows,Pr100630,1,3
U115043,3,7,481,Pr100301,Android,Product101,5,7
U115044,2,7,210,Pr100060,Windows,pr100202,8,9
U115045,1,1,61,pr100017,Windows,pr100017,1,0
U115046,1,2,109,Pr100017,"Mac OS X",Pr100017,1,1
U115047,1,1,143,Pr100017,Windows,Pr100017,1,0
U115048,3,4,433,pr101051,Android,pr101051,4,1
U115049,0,0,49,Product101,Android,Product101,0,0
U115050,1,1,672,Product101,"Mac OS X",Product101,0,1
U115051,1,1,227,Product101,Windows,Product101,0,2
U115052,0,0,524,pr102009,Android,pr102009,0,0
U115053,1,1,366,Pr100200,windows,Pr100200,0,0
U115054,2,2,773,Pr100369,Android,Pr100369,3,1
U115055,1,1,48,Product101,Windows,Product101,0,3
U115056,1,1,143,Product101,Windows,Product101,0,0
U115057,1,3,78,pr100017,Windows,Pr106823,3,3
U115058,1,1,74,pr100036,Windows,pr100036,1,2
U115059,2,3,348,Pr100369,Android,Pr100369,3,0
U115060,1,1,235,Pr100364,Windows,Pr100364,1,3
U115061,1,1,88,Product101,"Mac OS X",Product101,0,2
U115062,2,7,68,Pr100353,Windows,Pr100353,6,7
U115063,3,6,123,pr100017,Windows,pr100017,0,60
U115064,0,0,325,Product101,Android,Product101,0,0
U115065,3,14,434,Pr100050,Windows,Pr100050,19,11
U115066,1,4,833,pr100251,windows,pr100251,0,5
U115067,2,4,172,pr100017,Windows,Pr100558,4,10
U115068,2,3,289,pr101292,Windows,pr101292,1,4
U115069,1,7,693,Pr100390,Windows,Pr100390,7,3
U115070,1,8,83,pr100870,Windows,pr100870,1,0
U115071,3,26,846,pr100166,Windows,pr100166,61,362
U115072,0,7,97,pr101062,Windows,pr101062,0,0
U115073,1,6,352,Pr100017,Windows,Pr100017,1,1
U115074,1,1,158,pr100017,Android,pr100017,1,2
U115075,0,4,68,Pr100434,Android,Product101,0,0
U115076,1,1,93,Pr100017,Windows,Pr100017,1,0
U115077,1,2,372,pr100017,Windows,pr100017,1,0
U115078,1,3,117,Pr100166,windows,Pr100166,1,0
U115079,2,9,68,Pr100015,Windows,Product101,17,8
U115080,1,1,109,Pr100010,Android,Pr100010,1,0
U115081,1,2,2141,Pr100986,Windows,Pr101744,2,0
U115082,1,1,83,Pr100017,Android,Pr100017,1,1
U115083,1,1,141,Pr100017,Windows,Pr100017,1,0
U115084,2,2,108,pr100017,Android,pr100017,1,3
U115085,2,6,229,pr100390,Windows,pr100390,11,8
U115086,1,3,80,Pr100017,Windows,Pr100017,4,19
U115087,1,5,61,Pr100219,"Mac OS X",pr100241,7,13
